job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
121605673,,Licensed Acupuncturist,"Why Work Here?â€œWeâ€™re a growing holistic health clinic with a passionate, dedicated team of supportive, down-to-earth & spiritually-minded humans.â€ Read our story. Position Description:Tamara TCM Acupuncture & Herbs, the leading Traditional Chinese Medicine (TCM) center in Northwest Ohio, is excited to invite applications for a dedicated, full-time Ohio Licensed Acupuncturist. As a recognized provider of holistic healthcare, we are on the lookout for a passionate practitioner who aligns with our belief in the power of TCM.As an integral part of our diverse and inclusive team, you will contribute to our comprehensive TCM services, including Acupuncture and Herbal remedies. Your role will be pivotal in our serene, supportive environment, where each team memberâ€™s contributions are recognized and celebrated.Key Responsibilities:â€“ Conduct acupuncture consultations and administer treatments.â€“ Develop and implement individualized treatment plans based on patient needs.â€“ Maintain detailed patient records.â€“ Educate patients about holistic health, preventive care, and lifestyle adjustments consistent with TCM principles.â€“ Adhere to all professional, ethical, and legal regulations as mandated by the relevant regulatory bodies.Qualifications:â€“ Current Acupuncture License in the state of Ohio.â€“ Degree in Acupuncture or Traditional Chinese Medicine from an accredited institution.â€“ Experience in a clinical setting.â€“ Deep knowledge and understanding of TCM principles and techniques.â€“ Excellent communication skills and commitment to exceptional customer service. Preferred Skills:â€“ Cupping, E-Stim, Moxa, Guashaâ€“ Proven ability to work effectively within a team-oriented environment.â€“ Strong multitasking and time management skills.â€“ A compassionate and empathetic approach toward patients.â€“ Comfortable with retail responsibilities and flexible availability.â€“ Experience with iContact or other email marketing software is a plus.
What We Offer:â€“ A serene, supportive work environment fostering professional growth.â€“ Competitive compensation package.â€“ Discounts on acupuncture and holistic treatments.Our ideal candidate isnâ€™t just a licensed acupuncturist; theyâ€™re a passionate advocate for holistic healthcare and align with our mission to enhance the wellness of our community.If youâ€™re a motivated professional with a strong belief in the power of TCM, we invite you to submit your resume and a cover letter detailing why youâ€™d be an ideal fit for our team.We are in search of the exceptional! Join us and play a key role in the TCM revolution in Northwest Ohio.About Tamara TCM Wellness Clinic:The mission of Tamara TCM is to provide high-quality natural medicine with integrity that is safe and effective. We are committed to serving our community with compassionate care and providing education to empower and inspire people to reach their greatest potential. To apply please email your resume to operations@tamaratcm.com or call us: 419-345-4996",,,"Maumee, OH",,3,,,Full-time,1,1.71E+12,,https://www.linkedin.com/jobs/view/121605673/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,43537,39095
133130219,,Software Engineer,"Education Bachelor's degree in software, math, or science required Job Skills Analytical skills, group work, knowledge of intended audience, understanding of different roles",,,Los Angeles Metropolitan Area,,1,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/133130219/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,,
134286190,,Sheet Metal Fabricator,Sheet metal fabricator for in house shopWelding & soldering skills are very helpfulInsulated shopTo form & fabricate custom metal trim/gutters/downspouts/etc for use in our construction projectsPaid weekly ,,,"Mineral Wells, TX",,3,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/134286190/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,Data Entry Filing Receptionist Duties Customer Service Microsoft Word Microsoft Excel Calls Phone Etiquette Answer Telephone Skills Teamwork Microsoft Office Spreadsheets Appointment Scheduling Multi Tasking Multi-line Phone Office Equipment Customer Satisfaction Organization Skills Confidentiality Telephone Reception ,1.71E+12,,0,FULL_TIME,,,,76067,48363
136743465,,Personal Injury Attorney,"About Us: We are a small, friendly personal injury law firm located in downtown Stuart, Florida. Committed to providing excellent service and quality representation to our clients, we pride ourselves on our friendly and compassionate approach. Our team values going the extra mile for our clients, embracing innovation, maintaining positivity, being meticulous, upholding integrity, fostering a growth mindset, giving back to the community, and respecting ourselves and others.
Position Overview: Personal Injury Pre-litigation/Litigation Attorney
Responsibilities:
Case Management:Handle both pre-litigation and litigation files.Take ownership of cases from intake through closing.Ensure that all cases are managed efficiently and effectively.Client Communication:Provide outstanding customer service consistently.Keep clients informed and engaged throughout the legal process.Demonstrate compassion and understanding towards clients.Task Execution:Respond promptly to clients, adjusters, and opposing counsel.Contribute to a positive and supportive office environment.Collaborate with the team and pitch in where needed.Adherence to Core Values:Go the extra mile for our clients.Embrace innovation in legal practice and technology.Bring positivity, enthusiasm, and a great attitude to work.Demonstrate meticulousness with extreme attention to detail.Uphold integrity and ethical principles in all actions.Foster a growth mindset and openness to new ideas.Actively participate in community service and encourage others to join.Treat oneself and others with dignity and professionalism.Qualifications:Licensed Florida attorney with a focus on personal injury litigation.Proven experience in managing cases from inception to closure.Strong communication and interpersonal skills.Willingness to go above and beyond for clients and the firm.Demonstrated ability to work collaboratively in a team-oriented environment.Positive attitude, adaptability, and a commitment to excellence.Compensation:Competitive salary plus a bonus structure, along with benefits.
If you are a dedicated and experienced personal injury litigation attorney looking to join a dynamic and client-focused firm that values its team, please submit your resume, cover letter, and references to gene@zwebenlawgroup.com.We look forward to welcoming a new team member who shares our commitment to providing exceptional legal representation with a personal touch.
Job Type: Full-timePay: From $80,000.00 plus bonuses per yearBenefits:Health insurancePaid time offProfessional development assistanceWork Location: In person
",,,"Stuart, FL",,3,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/136743465/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,34994,12085
141969940,PRM-TAIWAN,NPE 2024 Exhibition Event Worker,"NPE 2024 Exhibition Event Workerï»¿Date: 2024/05/06(Mon.) - 2024/05/10(Fri.), 5daysShow Times: 9:00 â€“ 17:00 (Last day will close at 15:00)Location: OCCC (Orange County Convention Center, 9800 International Drive, Orlando, FL 32819)Work Content: Hand out flyers, ask visitors to fill in inquiry forms(we have daily goals), and collect business cards.Number of required workers: 2-3 peopleLanguage: English(proficiency), Mandarin is a plusWage: $ 100 USD /one day(Good performance will have extra bonus)Working Hours: 08:30 a.m.- 17:00 p.m.Interview:Online interview will be on 4/19(Fri.)Pre-education program: the day before the exhibition at OCCCSince the exhibition is around the corner, please send your resume to the following email address (Please add ""Your Name - NPE 2024"" in the subject of your email).Contact Person: EvelynE-mail: service@prm-taiwan.comContact Number: +886 988 351 334NOTE:The last days will have shorter hours and fewer people will be needed as the show goes on.Times are subject to change depending on the organizer.
",,,"Orlando, FL",14560773,2,,,Part-time,,1.71E+12,,https://www.linkedin.com/jobs/view/141969940/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,PART_TIME,,,,32801,12095
175485704,GOYT,Software Engineer,"Job Description:GOYT is seeking a skilled and motivated Remote Software Developer specializing in PHP to join our dynamic team. As a key member of our development team, you will play a crucial role in iterating and enhancing our product to drive the growth of our company.
This is an equity-based role. 
Responsibilities:Develop and maintain high-quality PHP code for our web-based application.Collaborate with the development team to design and implement new features and enhancements.Troubleshoot and debug issues to ensure optimal performance and reliability.Contribute to the technical roadmap and decision-making process to support the company's growth objectives.Stay updated on industry trends and best practices to continuously improve our product.
Requirements:Expertise in PHP development with a strong understanding of object-oriented programming principles.Experience with e-commerce platforms or projects is preferred.Proficiency in front-end technologies such as HTML, CSS, and JavaScript.Familiarity with MySQL or other relational databases.Ability to work independently and as part of a remote team.Excellent communication and collaboration skills.Passion for learning and staying updated on emerging technologies.
Benefits:Opportunity to join a fast-growing startup and contribute to its success.Equity-based compensation package.Flexible remote work arrangement.Collaborative and supportive work environment.Potential for professional growth and advancement within the company.
If you are a talented PHP developer with a passion for innovation and growth, we want to hear from you! Please submit your resume and portfolio showcasing your relevant experience to: business@goyt.com",,,"Denver, CO",76987056,273,,,Part-time,49,1.71E+12,,https://www.linkedin.com/jobs/view/175485704/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,PART_TIME,,,,80202,8031
196406165,,Loan Coordinator,"Morlen Capital Advisors, a boutique commercial mortgage brokerage firm, is actively looking for an experienced Mortgage Loan Coordinator to join our growing company here in Morristown, NJ If you are motivated, have a proven ability to multi-task while remaining extremely organized, and have a hands-on approach, then, MCA may be the place for you. MCA offers a dynamic environment that fosters and encourages individual growth and rewards performance. Employees are encouraged to share their views and ideas, ultimately taking responsibility for their careers. This is an extraordinary opportunity to work with a great team in an energetic environment.
The Loan Coordinator position includes analyzing credit reports and appraisals, qualifying loans according to company or lender guidelines, and reviewing and processing commercial mortgage and investment property transactions. You will also validate loans approved, correspond with title companies and third-party vendors, and communicate with customers on loan status and loan closings.
Essential Responsibilities :Evaluates loan applications for risks and various criteria such as investor requirements, accuracy, consistency and completenessReview documents to ensure accuracy and completeness.Review assets statements to compare to required assets. Require documentation and source for any recent large depositsReview appraisal to ensure the value is supported and that the appraiser has provided a complete accurate appraisal. Review file to make sure compliance has been met; regulatory, state compliance, and federal (patriot act)Review final conditions turned in for Underwriting Final Approval within 24 hoursMaintain current and fluid knowledge of investor and agency guidelinesCommunicates effectively and engages proactively with loan originators, processors, branch managers, funders, and post-closers in regard to loan decisions, assignment of loan conditions, investor guidelines/documentation requirements, and possible loan scenariosPerforms other related duties as assigned
Job Requirements5+ years of recent Mortgage Processing Experience Ability to work in a fast paced, fluid environment and be held to minimum production standardsHigh integrity and outstanding work ethic requiredStrong computer skills; proficient in Microsoft Word, Excel and OutlookMust have proficient written and verbal communication skillsKnowledge of compliance and disclosure requirementsKnowledge of closing, post-closing & quality control responsibilities
",,,"New Jersey, United States",,2,,,Contract,,1.71E+12,1,https://www.linkedin.com/jobs/view/196406165/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,CONTRACT,,,,,
227832999,,General Laborer,"Looking for a General Laborer for our real estate property management team. Must have a positive attitude, work with little supervision, demonstrated work history of acceptable attendance and punctuality and availability to lift 75 lbs.
As a General Laborer you will perform a wide range of duties within the company, but not limited to: lifting as much as 75 pounds alone, being on feet all day, following all required safety procedures and general clean-up around the communities. In addition, crew members are responsible for performing duties such as planting, trimming, pruning, mowing, seasonal cleanup of properties, snow removal, and other general property maintenance.Prior general labor experience is a plus.Will train individuals with the right qualities and aptitude.Applicant must be willing to work in a variety of weather conditions, able to lift 75lbs., be a hard worker, and a team player that wants to grow with a growing organization.
Responsibilities include but are not limited to:Routine apartment and general building maintenance, including but not limited to plumbing, heating, carpentry and electricalGeneral maintenance of common areasPerform preventive maintenance around the propertiesCarpentry, Plumbing, Light Electrical, Heating Systems, Drywall repair, Appliance repair and installation.Participates in building and property coverage by working evenings and weekend rotations as required.Assist in snow removalAssist with seasonal outdoor maintenance and landscaping needs Â·Assist with apartment and building painting needs Â·Assist with driving when necessary Â·Assist with janitorial services when necessary Â·Lift furniture and carry large items (often exceeding 50 pounds) up several flights of stairs Â·Climb ladders at heights reaching 20 feet or more Â·Completing all tasks in a timely and professional fashion Â·Order/ track maintenance supplies Â·Communicating facility needs and concerns in the buildingsCoordinate with Corporate FacilitiesCoordinate with on-site management staff
Qualifications:AT LEAST ONE YEAR PREVIOUS EXPERIENCE PREFERREDA working knowledge of maintenance, operation, and repair of facilities and the equipment. Must have an excellent knowledge of all pertinent Department of Public Welfare Codes, OSHA requirements, and other codes related to mechanical systems.Ability to lift and carry objects weighing over 50 pounds.Ability to work occasionally in poor weather conditions, including heat, cold, rain or snow.Good communication and interpersonal skills in order to work with clients, residents, visitors and staff having a wide range of technical and clinical expertise.Basic computer knowledge is required (word, excel, outlook etc.).On-call required on rotational basis for emergencies and after hours callsMust have valid driver's license and reliable vehicle
If you successfully meet these qualifications and are looking to work for a great company, please submit your resume.Job Type: Full-time
Pay: $18.00 - $24.00 per hour
Benefits:401(k)Paid time offSchedule:8 hour shiftMonday to FridayOn callWork Location: In person",24,HOURLY,"Erie, PA",,3,,18,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/227832999/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,43680,16501,42049
228003844,Harlingen Country Club,Swim Instructor,"HCC is looking to hire professional and experienced private swim instructors to teach swim lessons to our members at club pool. We supply the clients, you set your own schedule! Must have the ability to work mornings. Conduct private (1-1) and small group swim lessons. Instructor must have their CPR certification. Earn up to $30/hr. Interested parties, email your resume to Estella@harlingencc.com",,,"Harlingen, TX",4033304,7,,,Contract,,1.71E+12,,https://www.linkedin.com/jobs/view/228003844/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,CONTRACT,,,,78550,48061
229924287,"REquipment Durable Medical Equipment and Assistive Technology Reuse Program, Inc.",Administrative Assistant,"The Administrative Assistant will organize and coordinate program administration and procedures to ensure organizational effectiveness, efficiency, and safety for a small but growing nonprofit. This hybrid role entails remote and in-office work, primarily based in Woburn, occasional time in Medford, and some travel throughout the state. The successful candidate excels at multitasking, thrives in a dynamic environment, and can work independently with little supervision.
DUTIES AND RESPONSIBILITIESPoint person for mailing, shipping, ordering supplies, equipment, bills, and errandsOrganize and schedule meetings and appointmentsPerform HR functions to onboard new employees into the payroll system and ensure all personnel policies are providedCoordinate with IT contract providers on all program equipmentManage relationships with vendors and service providers, ensuring timely ordering, invoicing, and paymentManage contract and price negotiations with office vendors, service providers, etc.Provide general support to callers and email contactsManage office services by organizing operations and procedures, controlling correspondences, maintaining filing systems, and overseeing clerical functionsEstablish historical references for the office, including procedures for protection, retention, record disposal, retrieval, and staff terminationsMeasure results against standards and make necessary changesPerform review and analysis of special projects, keeping management informedRecruit staff for the program, provide orientation, and training to new employeesParticipate actively in company activities planning and executionDevelop standards and promote activities that enhance operational proceduresEnsure filing systems are maintained and currentMonitor and maintain office supplies inventoryReview and approve office supply acquisitionsEnsure security, integrity, and confidentiality of dataOversee adherence to office policies and proceduresAnalyze and monitor internal processesImplement procedural and policy changes to improve operational efficiencyPrepare operational reports and schedules to ensure efficiencyPerform any other duties and/or tasks assigned as needed
QUALIFICATIONSEducation: A minimum of an associate degree with courses in secretarial/office administration or equivalent experienceExperience: Three to five years of proven office management, administrative, or assistant experienceKnowledge of office management responsibilities, systems, and proceduresExcellent time management skills and ability to multitask and prioritize workAttention to detail and problem-solving skillsExcellent written and verbal communication skillsStrong organizational and planning skillsProficient in Microsoft Office and knowledge of office software packagesKnowledge of accounting, data, and administrative management practices and proceduresKnowledge of clerical practices and proceduresKnowledge of human resources management practices and proceduresKnowledge of business and management principlesOffice Manager key skills & proficiencies: Communication, Analysis and Assessment, Judgment, Problem-Solving, Decision Making, Planning and Organization, Time Management, Attention to Detail, Accuracy, Initiative, Integrity, Adaptability, Teamwork, Budgeting, Staffing, Supervising, Developing Standards, Process Improvement, Inventory Control, Supply Management, Creativity, Proactivity, Recordkeeping, Coordination, Billing, Interpersonal Skills, Motivation, Administrative Support
Hours: 22.5hrs/weekSalary: $23.00/hrBenefits: Prorated sick and vacation days, 11 paid holidays, $.50 mile for work-related travel, 70% of monthly health insurance premium Other: Must be COVID vaccinated",,HOURLY,"Woburn, MA",14773918,3,23,,Part-time,,1.71E+12,,https://www.linkedin.com/jobs/view/229924287/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,PART_TIME,USD,BASE_SALARY,47840,1801,25017
231010577,Pierce Refrigeration,Service / Construction Technician,"Company DescriptionPierce Refrigeration is a full-service HVAC and commercial refrigeration company located in West Bridgewater, MA. With over 75 years of experience, we specialize in selling, installing, and repairing heating systems, including gas and oil furnaces, heat pumps and hybrid heat. Our services also include central and ductless air conditioning systems, as well as indoor air quality products such as air purifiers, ventilators, and humidifiers. We are available 24 hours a day for emergency services and are dedicated to providing the highest level of expertise and customer satisfaction.
Role DescriptionWe are hiring full-time on-site role for a Service/Construction Technicians and Apprentices at Pierce Refrigeration in West Bridgewater, MA. The technician will be responsible for performing inspections, planning and executing construction projects, ensuring construction safety protocols are followed, and providing expertise in civil engineering and building surveying. The technician will also be responsible for maintaining documentation and records related to construction projects.
Benefits401KShort and Long Term DisabilityCompany Van and gas cards for qualified techniciansHealth, Dental and Vision PlansPaid Vacation and Holidays40 hours of paid sick timeEnd of Year Bonuses
QualificationsExperience in planning and executing construction projectsKnowledge of civil engineering and building surveying principlesUnderstanding of construction safety protocolsAbility to inspect and assess construction sitesStrong problem-solving and analytical skillsAttention to detail and ability to maintain accurate documentationExcellent communication and interpersonal skillsPhysical fitness and ability to work in various environmental conditionsRelevant certifications or licenses (e.g., OSHA certification) preferred",,,"West Bridgewater, MA",6482450,3,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/231010577/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,2379,25023
243731357,Fidelity National Title / Law Firm,Legal Secretary,"Description Legal secretary/assistant needed for national litigation group of Fortune 500 company. Competitive salary and superior benefits offered. We represent one of the countryâ€™s leading title insurance companies, major institutional lenders and property owners in real estate litigation matters. Successful candidates should be team players with experience running a busy litigation desk. Please respond via e-mail with resume, salary requirements and references to Heidi.cooling@fnf.com. Requirements Must have at least 2 years Arizona or Colorado civil litigation experience, knowledge of both state and federal procedural rules, superior organizational skills, strong attention to detail and the ability to provide secretarial/administrative support to experienced trial attorneys. Working knowledge of MS Office Software, including Adobe required. Knowledge of TurboCourt and e-filing desired. ",,,"Phoenix, AZ",1832363,3,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/243731357/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,85003,4013
258868844,ABME,Salesperson,"ABME, a leader in corporate event planning, is looking for multiple positions including sales, delagate aquisition, sales support and more. Ability and willingness to travel a must. 1-2 years experience required. Work from home. Great bonus structure and abiltybto make $100k plus immediately",,,United States,11008179,4,,,Full-time,,1.71E+12,1,https://www.linkedin.com/jobs/view/258868844/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,,
263583866,Atrium Centers,Registered Nurse,"We currently need the following team members at GRAYLING NURSING AND REHABILITATION COMMUNITY in GRAYLING, MICHIGAN: 
Registered Nurse (RN) *1st Shift - $5,000 SIGN-ON BONUS
*3rd Shift - $10,000 SIGN-ON BONUS 
 Atrium Centersâ€¦Be a lightâ€¦to all residents, their families and team members â€œOur mission is to serve as a bright light in the lives of our residents and families by delivering compassionate, quality care in the communities they call homeâ€. Our foundation is based upon Compassion, Community and Clinical Excellence.  BENEFITS:100% Employee owned (ESOP) and offer 401(k) matchingMedical/Dental/Vision/Life InsurancesPaid Time Off/Holiday PayTuition Reimbursement â€“ Further your career with our support!Atrium Centers Discount Program â€“ SAVE ON TRAVEL, ELECTRONICS, HEALTH AND WELLNESS, AUTOMOTIVE AND MORE
RESPONSIBILITES:Assess, evaluate, and provide direct care/related services for residents in accordance with their care planAdminister medications and complete treatments based on residents' needsSupervise and evaluate the performance of nursing assistants
QUALIFICATIONS:A passion for caring for and improving the lives of our residentsCurrent RN LicenseAbility to Administer Medication and IV certificationGood Working knowledge of State Rules/RegulationsPositive Can-Do Attitude and Excellent Attendance
We are Atrium Centers, and we invite you to seeâ€”first-handâ€”what weâ€™re all about. If youâ€™re committed to delivering compassionate, quality care in your local community, and believe in taking an all-hands, all-hearts approach to delivering top-notch care, apply with us today.",,,"Grayling, MI",5079435,4,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/263583866/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,49738,26039
266566927,Revesco Properties,Marketing & Office Coordinator,"About Revesco Properties:Revesco Properties is a boutique commercial real estate investment, development, and management firm headquartered in Denver, CO. Revesco operates under three primary business units: Revesco Properties, Revesco Properties Trust and Elitch Gardens/The River Mile Development. Revesco Properties specializes in finding unique, urban-infill development sites in Denver to build projects that are accretive to the neighborhoods by utilizing interesting architectural elements and adding amenities such as retail. Revesco Properties Trust is a real estate investment trust that is focused on raising Canadian equity to acquire ownership in open-air shopping centers and mixed-use properties in select U.S. markets. And, The River Mile is a 62-acre urban-infill redevelopment at scale in the heart of downtown Denver in the current location of Elitch Gardens, along the banks of the South Platte River.
Position Summary: Revesco Properties is looking for an experienced and versatile Marketing and Office Coordinator who is eager to excel in all aspects of the job. The ideal candidate has experience in developing, creating, and executing marketing campaigns while managing a variety of other tasks in an office environment. The coordinator should be equally proficient with day-to-day marketing activities and long-term strategizing and strive under tight deadlines to meet the company's changing needs. The coordinator has a no-task-is-too-small, team-player attitude who is an expert at creative problem-solving. 
Marketing Responsibilities:
Marketing Strategies: Formulate and execute marketing plans and strategies aligned with the company's objectives and target audience. Brand Management: Maintain and enhance the company's brand image. Ensure brand consistency across all marketing channels and campaigns.Campaign Planning and Execution: Plan, coordinate, and execute marketing campaigns across various channels such as digital, print, social media, and events.Content Strategy: Develop content strategies for different marketing channels, including website, social media, email marketing, and advertising.Sales Collateral: Create and maintain sales collateral such as brochures, product sheets, presentations, etc. to support the Business Development team and drive customer engagement.Marketing Event Management: Collaborate with non-profit partners to plan and coordinate various events and volunteer opportunities.Analytics and Reporting: Track and analyze marketing performance metrics. Measure the effectiveness of marketing campaigns and initiatives to build successful strategies.Marketing Calendar: Maintain and update the marketing calendar, ensuring alignment with business objectives, monitoring deadlines, and communicating updates to VP of Ops and Strategy.CRM Software: Updating, maintaining and utilizing customer relationship management software (currently HubSpot) for marketing initiatives.
Office Responsibilities:
Event Planning: Assist in planning and organizing office events, and meetings. Coordinate logistics, such as venue booking, catering, and attendee arrangements.Office Management: Maintain office supplies inventory, order supplies as needed, and ensure office equipment is in working order. Coordinate with vendors and service providers for office maintenance and repairs.Continuous Improvement: Identify opportunities for process improvements and efficiency enhancements in office operations. Implement best practices and streamline workflows to optimize productivity.Ad Hoc Support: Provide additional support and assistance to employees and management as needed, demonstrating flexibility and adaptability in fulfilling job duties.
Qualifications: Bachelorâ€™s degree in marketing, business, or related field.Minimum of two years of marketing/office coordinator experience. Equivalent education and experience may be substituted.Proficient in Adobe Creative Suite (InDesign, Illustrator, and Acrobat).Ability to work collaboratively with cross-functional teams.Advanced knowledge of Microsoft Office Suite.Strong organizational skills to manage multiple projects simultaneously, prioritize tasks, and meet deadlines.Creative thinking ability to develop engaging marketing campaigns and content that resonate with target audiences.Excellent business writing, editing and proofreading skills. Must communicate professionally, both orally and in writing.Experience using customer relationship management software, preferably HubSpot.Professional effectiveness and credibility.Notary certified or willingness to become certified. 
Work Environment and Physical Demands:This job operates in a professional office environment in the fun and upbeat LoHi neighborhood with Little Owl Coffee in the building. Participate in team events such as an annual summer boat day, ski trip, volunteer events, and weekly breakfast club! This role routinely uses standard office equipment such as computers, phones, photocopiers, filing cabinets, and scanners. Some travel may be required.
Compensation:$55,000-$75,000/year 
",75000,YEARLY,"Denver, CO",8577252,13,,55000,Full-time,1,1.71E+12,,https://www.linkedin.com/jobs/view/266566927/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,65000,80202,8031
266825034,Recruitment Design,Software Support Specialist,"Are you driven by the thrill of solving problems and offering unparalleled support? Do you thrive in environments that challenge you and push you to grow? My client is at the forefront of Spectrum Engineering and Management, and are on the lookout for a dynamic Software Support Specialist to join their team.
If you are goal-oriented, crave new experiences, and are ready to make a tangible impact, I'd love to speak with you.
Duties include, but are not limited to:
Responsibilities:Assist users in designing and optimizing their wireless networks.Support Web Application users by identifying issues and testing updates and fixes.Conduct online support sessions.Support Request for Information (RFI)/Request for Proposal (RFP) efforts.Assist in sales initiatives and business development efforts.
Required Skills:Excellent computer skills.Strong verbal and written communication skills.Bachelorâ€™s degree in science or engineering preferred.Experience of working in a Help Desk environment.Ability to work autonomously.Experience with PHP, JavaScript, and Web Development programming is desirable.Spanish/Portuguese language skills are a plus.
If you have a year or two's experience in a support role, or are a recent graduate, get in touch!",65000,YEARLY,"McLean, VA",99212509,,,60000,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/266825034/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.73E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,62500,22101,51059
280496925,Washington State University,Coordinator for Multicultural Student Organizations,"The Coordinator serves as the principal advisor to the ASWSU Senate, committees, and functions associated. The ASWSU Advisor will be knowledgeable of procedures and practices pertaining to the ASWSU Constitution and By-laws as well as University procedures. The ASWSU Advisorâ€™s duties will include but are not limited to challenging and supporting student leaders associated with the ASWSU Senate and affiliate committees and organizations, working with students to appropriate and reconcile the budgetary functions of the organizations. Additionally, the ASWSU Advisor will assist with program specifics for the programmatic and service committees of ASWSU, advising various committees and working to support advisors external to department staff.",4817,MONTHLY,"Pullman, WA",166875,7,,4061,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/280496925/?trk=jobs_biz_prem_srch,https://wsu.wd5.myworkdayjobs.com/en-US/WSU_Jobs/job/Coordinator-for-Multicultural-Student-Organizations_R-11504?source=Linkedin,OffsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,53268,99163,53075
345332937,Headquarters Barbershop,Barber,"Part time Barber, to start, tons of possibilities, including ownership, and or just working part time, and or picking up more hours in time. 
Experience preferred but will train the right person. All Haircuts, some shaving (will train). Scheduling clients. 
References needed.",,,"Grafton, WI",9900162,3,,,Part-time,,1.71E+12,,https://www.linkedin.com/jobs/view/345332937/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,PART_TIME,,,,53024,55089
